airfoil,max_camber_pct,camber_pos,thickness_pct,angle_of_attack,reynolds_number,Cl,Cd,Cm,LD_ratio
NACA3806,3,8,6,10,1000000,1.02556,0.05472,-0.00307,18.74
NACA3806,3,8,6,10,3000000,1.02556,0.05471,-0.00307,18.75
NACA3806,3,8,6,12,500000,1.24489,0.07803,-0.00482,15.95
NACA3806,3,8,6,12,1000000,1.24489,0.07803,-0.00482,15.95
NACA3806,3,8,6,12,3000000,1.24489,0.07802,-0.00482,15.96
NACA3806,3,8,6,14,500000,1.46416,0.1059,-0.00656,13.83
NACA3806,3,8,6,14,1000000,1.46416,0.1059,-0.00656,13.83
NACA3806,3,8,6,14,3000000,1.46416,0.1059,-0.00656,13.83
NACA3806,3,8,6,16,500000,1.67609,0.13775,-0.00831,12.17
NACA3806,3,8,6,16,1000000,1.67609,0.13775,-0.00831,12.17
NACA3806,3,8,6,16,3000000,1.67609,0.13775,-0.00831,12.17
NACA3808,3,8,8,-6,500000,-0.72903,0.03052,0.01089,-23.89
NACA3808,3,8,8,-6,1000000,-0.72903,0.03052,0.01089,-23.89
NACA3808,3,8,8,-6,3000000,-0.72903,0.03052,0.01089,-23.89
NACA3808,3,8,8,-4,500000,-0.50971,0.0178,0.00915,-28.64
NACA3808,3,8,8,-4,1000000,-0.50971,0.0178,0.00915,-28.64
NACA3808,3,8,8,-4,3000000,-0.50971,0.0178,0.00915,-28.64
NACA3808,3,8,8,-2,500000,-0.29039,0.00959,0.0074,-30.28
NACA3808,3,8,8,-2,1000000,-0.29039,0.00959,0.0074,-30.28
NACA3808,3,8,8,-2,3000000,-0.29039,0.00959,0.0074,-30.28
NACA3808,3,8,8,0,500000,-0.07106,0.00588,0.00565,-12.09
NACA3808,3,8,8,0,1000000,-0.07106,0.00588,0.00565,-12.09
NACA3808,3,8,8,0,3000000,-0.07106,0.00588,0.00565,-12.09
NACA3808,3,8,8,2,500000,0.14826,0.00667,0.00391,22.23
NACA3808,3,8,8,2,1000000,0.14826,0.00667,0.00391,22.23
NACA3808,3,8,8,2,3000000,0.14826,0.00667,0.00391,22.23
NACA3808,3,8,8,4,500000,0.36759,0.01197,0.00216,30.71
NACA3808,3,8,8,4,1000000,0.36759,0.01197,0.00216,30.71
NACA3808,3,8,8,4,3000000,0.36759,0.01197,0.00216,30.71
NACA3808,3,8,8,6,500000,0.58691,0.02177,0.00042,26.96
NACA3808,3,8,8,6,1000000,0.58691,0.02177,0.00042,26.96
NACA3808,3,8,8,6,3000000,0.58691,0.02176,0.00042,26.97
NACA3808,3,8,8,8,500000,0.80624,0.03607,-0.00133,22.35
NACA3808,3,8,8,8,1000000,0.80624,0.03607,-0.00133,22.35
NACA3808,3,8,8,8,3000000,0.80624,0.03607,-0.00133,22.35
NACA3808,3,8,8,10,500000,1.02556,0.05488,-0.00307,18.69
NACA3808,3,8,8,10,1000000,1.02556,0.05488,-0.00307,18.69
NACA3808,3,8,8,10,3000000,1.02556,0.05487,-0.00307,18.69
NACA3808,3,8,8,12,500000,1.24489,0.07819,-0.00482,15.92
NACA3808,3,8,8,12,1000000,1.24489,0.07819,-0.00482,15.92
NACA3808,3,8,8,12,3000000,1.24489,0.07818,-0.00482,15.92
NACA3808,3,8,8,14,500000,1.46421,0.106,-0.00656,13.81
NACA3808,3,8,8,14,1000000,1.46421,0.106,-0.00656,13.81
NACA3808,3,8,8,14,3000000,1.46421,0.106,-0.00656,13.81
NACA3808,3,8,8,16,500000,1.6796,0.13825,-0.00831,12.15
NACA3808,3,8,8,16,1000000,1.6796,0.13825,-0.00831,12.15
NACA3808,3,8,8,16,3000000,1.6796,0.13825,-0.00831,12.15
NACA3810,3,8,10,-6,500000,-0.72903,0.03068,0.01089,-23.76
NACA3810,3,8,10,-6,1000000,-0.72903,0.03068,0.01089,-23.76
NACA3810,3,8,10,-6,3000000,-0.72903,0.03068,0.01089,-23.76
NACA3810,3,8,10,-4,500000,-0.50971,0.01796,0.00915,-28.38
NACA3810,3,8,10,-4,1000000,-0.50971,0.01796,0.00915,-28.38
NACA3810,3,8,10,-4,3000000,-0.50971,0.01796,0.00915,-28.38
NACA3810,3,8,10,-2,500000,-0.29039,0.00975,0.0074,-29.78
NACA3810,3,8,10,-2,1000000,-0.29039,0.00975,0.0074,-29.78
NACA3810,3,8,10,-2,3000000,-0.29039,0.00975,0.0074,-29.78
NACA3810,3,8,10,0,500000,-0.07106,0.00604,0.00565,-11.76
NACA3810,3,8,10,0,1000000,-0.07106,0.00604,0.00565,-11.76
NACA3810,3,8,10,0,3000000,-0.07106,0.00604,0.00565,-11.76
NACA3810,3,8,10,2,500000,0.14826,0.00683,0.00391,21.71
NACA3810,3,8,10,2,1000000,0.14826,0.00683,0.00391,21.71
NACA3810,3,8,10,2,3000000,0.14826,0.00683,0.00391,21.71
NACA3810,3,8,10,4,500000,0.36759,0.01213,0.00216,30.3
NACA3810,3,8,10,4,1000000,0.36759,0.01213,0.00216,30.3
NACA3810,3,8,10,4,3000000,0.36759,0.01213,0.00216,30.3
NACA3810,3,8,10,6,500000,0.58691,0.02193,0.00042,26.76
NACA3810,3,8,10,6,1000000,0.58691,0.02193,0.00042,26.76
NACA3810,3,8,10,6,3000000,0.58691,0.02192,0.00042,26.78
NACA3810,3,8,10,8,500000,0.80624,0.03623,-0.00133,22.25
NACA3810,3,8,10,8,1000000,0.80624,0.03623,-0.00133,22.25
NACA3810,3,8,10,8,3000000,0.80624,0.03623,-0.00133,22.25
NACA3810,3,8,10,10,500000,1.02556,0.05504,-0.00307,18.63
NACA3810,3,8,10,10,1000000,1.02556,0.05504,-0.00307,18.63
NACA3810,3,8,10,10,3000000,1.02556,0.05503,-0.00307,18.64
NACA3810,3,8,10,12,500000,1.24489,0.07835,-0.00482,15.89
NACA3810,3,8,10,12,1000000,1.24489,0.07835,-0.00482,15.89
NACA3810,3,8,10,12,3000000,1.24489,0.07834,-0.00482,15.89
NACA3810,3,8,10,14,500000,1.46421,0.10616,-0.00656,13.79
NACA3810,3,8,10,14,1000000,1.46421,0.10616,-0.00656,13.79
NACA3810,3,8,10,14,3000000,1.46421,0.10616,-0.00656,13.79
NACA3810,3,8,10,16,500000,1.682,0.13858,-0.00831,12.14
NACA3810,3,8,10,16,1000000,1.682,0.13858,-0.00831,12.14
NACA3810,3,8,10,16,3000000,1.682,0.13858,-0.00831,12.14
NACA3812,3,8,12,-6,500000,-0.72903,0.03084,0.01089,-23.64
NACA3812,3,8,12,-6,1000000,-0.72903,0.03084,0.01089,-23.64
NACA3812,3,8,12,-6,3000000,-0.72903,0.03084,0.01089,-23.64
NACA3812,3,8,12,-4,500000,-0.50971,0.01812,0.00915,-28.13
NACA3812,3,8,12,-4,1000000,-0.50971,0.01812,0.00915,-28.13
NACA3812,3,8,12,-4,3000000,-0.50971,0.01812,0.00915,-28.13
NACA3812,3,8,12,-2,500000,-0.29039,0.00991,0.0074,-29.3
NACA3812,3,8,12,-2,1000000,-0.29039,0.00991,0.0074,-29.3
NACA3812,3,8,12,-2,3000000,-0.29039,0.00991,0.0074,-29.3
NACA3812,3,8,12,0,500000,-0.07106,0.0062,0.00565,-11.46
NACA3812,3,8,12,0,1000000,-0.07106,0.0062,0.00565,-11.46
NACA3812,3,8,12,0,3000000,-0.07106,0.0062,0.00565,-11.46
NACA3812,3,8,12,2,500000,0.14826,0.00699,0.00391,21.21
NACA3812,3,8,12,2,1000000,0.14826,0.00699,0.00391,21.21
NACA3812,3,8,12,2,3000000,0.14826,0.00699,0.00391,21.21
NACA3812,3,8,12,4,500000,0.36759,0.01229,0.00216,29.91
NACA3812,3,8,12,4,1000000,0.36759,0.01229,0.00216,29.91
NACA3812,3,8,12,4,3000000,0.36759,0.01229,0.00216,29.91
NACA3812,3,8,12,6,500000,0.58691,0.02209,0.00042,26.57
NACA3812,3,8,12,6,1000000,0.58691,0.02209,0.00042,26.57
NACA3812,3,8,12,6,3000000,0.58691,0.02208,0.00042,26.58
NACA3812,3,8,12,8,500000,0.80624,0.03639,-0.00133,22.16
NACA3812,3,8,12,8,1000000,0.80624,0.03639,-0.00133,22.16
NACA3812,3,8,12,8,3000000,0.80624,0.03639,-0.00133,22.16
NACA3812,3,8,12,10,500000,1.02556,0.0552,-0.00307,18.58
NACA3812,3,8,12,10,1000000,1.02556,0.0552,-0.00307,18.58
NACA3812,3,8,12,10,3000000,1.02556,0.05519,-0.00307,18.58
NACA3812,3,8,12,12,500000,1.24489,0.07851,-0.00482,15.86
NACA3812,3,8,12,12,1000000,1.24489,0.07851,-0.00482,15.86
NACA3812,3,8,12,12,3000000,1.24489,0.0785,-0.00482,15.86
NACA3812,3,8,12,14,500000,1.46421,0.10632,-0.00656,13.77
NACA3812,3,8,12,14,1000000,1.46421,0.10632,-0.00656,13.77
NACA3812,3,8,12,14,3000000,1.46421,0.10632,-0.00656,13.77
NACA3812,3,8,12,16,500000,1.68329,0.13874,-0.00831,12.13
NACA3812,3,8,12,16,1000000,1.68329,0.13874,-0.00831,12.13
NACA3812,3,8,12,16,3000000,1.68329,0.13874,-0.00831,12.13
NACA3815,3,8,15,-6,500000,-0.72903,0.03108,0.01089,-23.46
NACA3815,3,8,15,-6,1000000,-0.72903,0.03108,0.01089,-23.46
NACA3815,3,8,15,-6,3000000,-0.72903,0.03108,0.01089,-23.46
NACA3815,3,8,15,-4,500000,-0.50971,0.01836,0.00915,-27.76
NACA3815,3,8,15,-4,1000000,-0.50971,0.01836,0.00915,-27.76
NACA3815,3,8,15,-4,3000000,-0.50971,0.01836,0.00915,-27.76
NACA3815,3,8,15,-2,500000,-0.29039,0.01015,0.0074,-28.61
NACA3815,3,8,15,-2,1000000,-0.29039,0.01015,0.0074,-28.61
NACA3815,3,8,15,-2,3000000,-0.29039,0.01015,0.0074,-28.61
NACA3815,3,8,15,0,500000,-0.07106,0.00644,0.00565,-11.03
NACA3815,3,8,15,0,1000000,-0.07106,0.00644,0.00565,-11.03
NACA3815,3,8,15,0,3000000,-0.07106,0.00644,0.00565,-11.03
NACA3815,3,8,15,2,500000,0.14826,0.00723,0.00391,20.51
NACA3815,3,8,15,2,1000000,0.14826,0.00723,0.00391,20.51
NACA3815,3,8,15,2,3000000,0.14826,0.00723,0.00391,20.51
NACA3815,3,8,15,4,500000,0.36759,0.01253,0.00216,29.34
NACA3815,3,8,15,4,1000000,0.36759,0.01253,0.00216,29.34
NACA3815,3,8,15,4,3000000,0.36759,0.01253,0.00216,29.34
NACA3815,3,8,15,6,500000,0.58691,0.02233,0.00042,26.28
NACA3815,3,8,15,6,1000000,0.58691,0.02233,0.00042,26.28
NACA3815,3,8,15,6,3000000,0.58691,0.02232,0.00042,26.3
NACA3815,3,8,15,8,500000,0.80624,0.03663,-0.00133,22.01
NACA3815,3,8,15,8,1000000,0.80624,0.03663,-0.00133,22.01
NACA3815,3,8,15,8,3000000,0.80624,0.03663,-0.00133,22.01
NACA3815,3,8,15,10,500000,1.02556,0.05544,-0.00307,18.5
NACA3815,3,8,15,10,1000000,1.02556,0.05544,-0.00307,18.5
NACA3815,3,8,15,10,3000000,1.02556,0.05543,-0.00307,18.5
NACA3815,3,8,15,12,500000,1.24489,0.07875,-0.00482,15.81
NACA3815,3,8,15,12,1000000,1.24489,0.07875,-0.00482,15.81
NACA3815,3,8,15,12,3000000,1.24489,0.07874,-0.00482,15.81
NACA3815,3,8,15,14,500000,1.46421,0.10656,-0.00656,13.74
NACA3815,3,8,15,14,1000000,1.46421,0.10656,-0.00656,13.74
NACA3815,3,8,15,14,3000000,1.46421,0.10656,-0.00656,13.74
NACA3815,3,8,15,16,500000,1.68354,0.13888,-0.00831,12.12
NACA3815,3,8,15,16,1000000,1.68354,0.13888,-0.00831,12.12
NACA3815,3,8,15,16,3000000,1.68354,0.13887,-0.00831,12.12
NACA3818,3,8,18,-6,500000,-0.72903,0.03132,0.01089,-23.28
NACA3818,3,8,18,-6,1000000,-0.72903,0.03132,0.01089,-23.28
NACA3818,3,8,18,-6,3000000,-0.72903,0.03132,0.01089,-23.28
NACA3818,3,8,18,-4,500000,-0.50971,0.0186,0.00915,-27.4
NACA3818,3,8,18,-4,1000000,-0.50971,0.0186,0.00915,-27.4
NACA3818,3,8,18,-4,3000000,-0.50971,0.0186,0.00915,-27.4
NACA3818,3,8,18,-2,500000,-0.29039,0.01039,0.0074,-27.95
NACA3818,3,8,18,-2,1000000,-0.29039,0.01039,0.0074,-27.95
NACA3818,3,8,18,-2,3000000,-0.29039,0.01039,0.0074,-27.95
NACA3818,3,8,18,0,500000,-0.07106,0.00668,0.00565,-10.64
NACA3818,3,8,18,0,1000000,-0.07106,0.00668,0.00565,-10.64
NACA3818,3,8,18,0,3000000,-0.07106,0.00668,0.00565,-10.64
NACA3818,3,8,18,2,500000,0.14826,0.00747,0.00391,19.85
NACA3818,3,8,18,2,1000000,0.14826,0.00747,0.00391,19.85
NACA3818,3,8,18,2,3000000,0.14826,0.00747,0.00391,19.85
NACA3818,3,8,18,4,500000,0.36759,0.01277,0.00216,28.79
NACA3818,3,8,18,4,1000000,0.36759,0.01277,0.00216,28.79
NACA3818,3,8,18,4,3000000,0.36759,0.01277,0.00216,28.79
NACA3818,3,8,18,6,500000,0.58691,0.02257,0.00042,26.0
NACA3818,3,8,18,6,1000000,0.58691,0.02257,0.00042,26.0
NACA3818,3,8,18,6,3000000,0.58691,0.02256,0.00042,26.02
NACA3818,3,8,18,8,500000,0.80624,0.03687,-0.00133,21.87
NACA3818,3,8,18,8,1000000,0.80624,0.03687,-0.00133,21.87
NACA3818,3,8,18,8,3000000,0.80624,0.03687,-0.00133,21.87
NACA3818,3,8,18,10,500000,1.02556,0.05568,-0.00307,18.42
NACA3818,3,8,18,10,1000000,1.02556,0.05568,-0.00307,18.42
NACA3818,3,8,18,10,3000000,1.02556,0.05567,-0.00307,18.42
NACA3818,3,8,18,12,500000,1.24489,0.07899,-0.00482,15.76
NACA3818,3,8,18,12,1000000,1.24489,0.07899,-0.00482,15.76
NACA3818,3,8,18,12,3000000,1.24489,0.07898,-0.00482,15.76
NACA3818,3,8,18,14,500000,1.46421,0.1068,-0.00656,13.71
NACA3818,3,8,18,14,1000000,1.46421,0.1068,-0.00656,13.71
NACA3818,3,8,18,14,3000000,1.46421,0.1068,-0.00656,13.71
NACA3818,3,8,18,16,500000,1.68354,0.13912,-0.00831,12.1
NACA3818,3,8,18,16,1000000,1.68354,0.13912,-0.00831,12.1
NACA3818,3,8,18,16,3000000,1.68354,0.13911,-0.00831,12.1
NACA3821,3,8,21,-6,500000,-0.72903,0.03156,0.01089,-23.1
NACA3821,3,8,21,-6,1000000,-0.72903,0.03156,0.01089,-23.1
NACA3821,3,8,21,-6,3000000,-0.72903,0.03156,0.01089,-23.1
NACA3821,3,8,21,-4,500000,-0.50971,0.01884,0.00915,-27.05
NACA3821,3,8,21,-4,1000000,-0.50971,0.01884,0.00915,-27.05
NACA3821,3,8,21,-4,3000000,-0.50971,0.01884,0.00915,-27.05
NACA3821,3,8,21,-2,500000,-0.29039,0.01063,0.0074,-27.32
NACA3821,3,8,21,-2,1000000,-0.29039,0.01063,0.0074,-27.32
NACA3821,3,8,21,-2,3000000,-0.29039,0.01063,0.0074,-27.32
NACA3821,3,8,21,0,500000,-0.07106,0.00692,0.00565,-10.27
NACA3821,3,8,21,0,1000000,-0.07106,0.00692,0.00565,-10.27
NACA3821,3,8,21,0,3000000,-0.07106,0.00692,0.00565,-10.27
NACA3821,3,8,21,2,500000,0.14826,0.00771,0.00391,19.23
NACA3821,3,8,21,2,1000000,0.14826,0.00771,0.00391,19.23
NACA3821,3,8,21,2,3000000,0.14826,0.00771,0.00391,19.23
NACA3821,3,8,21,4,500000,0.36759,0.01301,0.00216,28.25
NACA3821,3,8,21,4,1000000,0.36759,0.01301,0.00216,28.25
NACA3821,3,8,21,4,3000000,0.36759,0.01301,0.00216,28.25
NACA3821,3,8,21,6,500000,0.58691,0.02281,0.00042,25.73
NACA3821,3,8,21,6,1000000,0.58691,0.02281,0.00042,25.73
NACA3821,3,8,21,6,3000000,0.58691,0.0228,0.00042,25.74
NACA3821,3,8,21,8,500000,0.80624,0.03711,-0.00133,21.73
NACA3821,3,8,21,8,1000000,0.80624,0.03711,-0.00133,21.73
NACA3821,3,8,21,8,3000000,0.80624,0.03711,-0.00133,21.73
NACA3821,3,8,21,10,500000,1.02556,0.05592,-0.00307,18.34
NACA3821,3,8,21,10,1000000,1.02556,0.05592,-0.00307,18.34
NACA3821,3,8,21,10,3000000,1.02556,0.05591,-0.00307,18.34
NACA3821,3,8,21,12,500000,1.24489,0.07923,-0.00482,15.71
NACA3821,3,8,21,12,1000000,1.24489,0.07923,-0.00482,15.71
NACA3821,3,8,21,12,3000000,1.24489,0.07922,-0.00482,15.71
NACA3821,3,8,21,14,500000,1.46421,0.10704,-0.00656,13.68
NACA3821,3,8,21,14,1000000,1.46421,0.10704,-0.00656,13.68
NACA3821,3,8,21,14,3000000,1.46421,0.10704,-0.00656,13.68
NACA3821,3,8,21,16,500000,1.68354,0.13936,-0.00831,12.08
NACA3821,3,8,21,16,1000000,1.68354,0.13936,-0.00831,12.08
NACA3821,3,8,21,16,3000000,1.68354,0.13935,-0.00831,12.08
NACA3824,3,8,24,-6,500000,-0.72903,0.0318,0.01089,-22.93
NACA3824,3,8,24,-6,1000000,-0.72903,0.0318,0.01089,-22.93
NACA3824,3,8,24,-6,3000000,-0.72903,0.0318,0.01089,-22.93
NACA3824,3,8,24,-4,500000,-0.50971,0.01908,0.00915,-26.71
NACA3824,3,8,24,-4,1000000,-0.50971,0.01908,0.00915,-26.71
NACA3824,3,8,24,-4,3000000,-0.50971,0.01908,0.00915,-26.71
NACA3824,3,8,24,-2,500000,-0.29039,0.01087,0.0074,-26.71
NACA3824,3,8,24,-2,1000000,-0.29039,0.01087,0.0074,-26.71
NACA3824,3,8,24,-2,3000000,-0.29039,0.01087,0.0074,-26.71
NACA3824,3,8,24,0,500000,-0.07106,0.00716,0.00565,-9.92
NACA3824,3,8,24,0,1000000,-0.07106,0.00716,0.00565,-9.92
NACA3824,3,8,24,0,3000000,-0.07106,0.00716,0.00565,-9.92
NACA3824,3,8,24,2,500000,0.14826,0.00795,0.00391,18.65
NACA3824,3,8,24,2,1000000,0.14826,0.00795,0.00391,18.65
NACA3824,3,8,24,2,3000000,0.14826,0.00795,0.00391,18.65
NACA3824,3,8,24,4,500000,0.36759,0.01325,0.00216,27.74
NACA3824,3,8,24,4,1000000,0.36759,0.01325,0.00216,27.74
NACA3824,3,8,24,4,3000000,0.36759,0.01325,0.00216,27.74
NACA3824,3,8,24,6,500000,0.58691,0.02305,0.00042,25.46
NACA3824,3,8,24,6,1000000,0.58691,0.02305,0.00042,25.46
NACA3824,3,8,24,6,3000000,0.58691,0.02304,0.00042,25.47
NACA3824,3,8,24,8,500000,0.80624,0.03735,-0.00133,21.59
NACA3824,3,8,24,8,1000000,0.80624,0.03735,-0.00133,21.59
NACA3824,3,8,24,8,3000000,0.80624,0.03735,-0.00133,21.59
NACA3824,3,8,24,10,500000,1.02556,0.05616,-0.00307,18.26
NACA3824,3,8,24,10,1000000,1.02556,0.05616,-0.00307,18.26
NACA3824,3,8,24,10,3000000,1.02556,0.05615,-0.00307,18.26
NACA3824,3,8,24,12,500000,1.24489,0.07947,-0.00482,15.66
NACA3824,3,8,24,12,1000000,1.24489,0.07947,-0.00482,15.66
NACA3824,3,8,24,12,3000000,1.24489,0.07946,-0.00482,15.67
NACA3824,3,8,24,14,500000,1.46421,0.10728,-0.00656,13.65
NACA3824,3,8,24,14,1000000,1.46421,0.10728,-0.00656,13.65
NACA3824,3,8,24,14,3000000,1.46421,0.10728,-0.00656,13.65
NACA3824,3,8,24,16,500000,1.68354,0.1396,-0.00831,12.06
NACA3824,3,8,24,16,1000000,1.68354,0.1396,-0.00831,12.06
NACA3824,3,8,24,16,3000000,1.68354,0.13959,-0.00831,12.06
NACA3906,3,9,6,-6,500000,-0.75272,0.032,0.01278,-23.52
NACA3906,3,9,6,-6,1000000,-0.75272,0.032,0.01278,-23.52
NACA3906,3,9,6,-6,3000000,-0.75272,0.032,0.01278,-23.52
NACA3906,3,9,6,-4,500000,-0.5334,0.0188,0.01103,-28.37
NACA3906,3,9,6,-4,1000000,-0.5334,0.0188,0.01103,-28.37
NACA3906,3,9,6,-4,3000000,-0.5334,0.0188,0.01103,-28.37
NACA3906,3,9,6,-2,500000,-0.31407,0.0101,0.00929,-31.1
NACA3906,3,9,6,-2,1000000,-0.31407,0.0101,0.00929,-31.1
NACA3906,3,9,6,-2,3000000,-0.31407,0.0101,0.00929,-31.1
NACA3906,3,9,6,0,500000,-0.09475,0.0059,0.00754,-16.06
NACA3906,3,9,6,0,1000000,-0.09475,0.0059,0.00754,-16.06
NACA3906,3,9,6,0,3000000,-0.09475,0.0059,0.00754,-16.06
NACA3906,3,9,6,2,500000,0.12458,0.00621,0.00579,20.06
NACA3906,3,9,6,2,1000000,0.12458,0.00621,0.00579,20.06
NACA3906,3,9,6,2,3000000,0.12458,0.00621,0.00579,20.06
NACA3906,3,9,6,4,500000,0.3439,0.01102,0.00405,31.21
NACA3906,3,9,6,4,1000000,0.3439,0.01102,0.00405,31.21
NACA3906,3,9,6,4,3000000,0.3439,0.01102,0.00405,31.21
NACA3906,3,9,6,6,500000,0.56323,0.02033,0.0023,27.7
NACA3906,3,9,6,6,1000000,0.56323,0.02033,0.0023,27.7
NACA3906,3,9,6,6,3000000,0.56323,0.02033,0.0023,27.7
NACA3906,3,9,6,8,500000,0.78255,0.03415,0.00056,22.92
NACA3906,3,9,6,8,1000000,0.78255,0.03415,0.00056,22.92
NACA3906,3,9,6,8,3000000,0.78255,0.03415,0.00056,22.92
NACA3906,3,9,6,10,500000,1.00187,0.05247,-0.00119,19.09
NACA3906,3,9,6,10,1000000,1.00187,0.05247,-0.00119,19.09
NACA3906,3,9,6,10,3000000,1.00187,0.05247,-0.00119,19.09
NACA3906,3,9,6,12,500000,1.2212,0.07529,-0.00293,16.22
NACA3906,3,9,6,12,1000000,1.2212,0.07529,-0.00293,16.22
NACA3906,3,9,6,12,3000000,1.2212,0.07529,-0.00293,16.22
NACA3906,3,9,6,14,500000,1.44047,0.10268,-0.00468,14.03
NACA3906,3,9,6,14,1000000,1.44047,0.10268,-0.00468,14.03
NACA3906,3,9,6,14,3000000,1.44047,0.10268,-0.00468,14.03
NACA3906,3,9,6,16,500000,1.65251,0.13408,-0.00642,12.32
NACA3906,3,9,6,16,1000000,1.65251,0.13408,-0.00642,12.32
NACA3906,3,9,6,16,3000000,1.65251,0.13408,-0.00642,12.32
NACA3908,3,9,8,-6,500000,-0.75272,0.03216,0.01278,-23.41
NACA3908,3,9,8,-6,1000000,-0.75272,0.03216,0.01278,-23.41
NACA3908,3,9,8,-6,3000000,-0.75272,0.03216,0.01278,-23.41
NACA3908,3,9,8,-4,500000,-0.5334,0.01896,0.01103,-28.13
NACA3908,3,9,8,-4,1000000,-0.5334,0.01896,0.01103,-28.13
NACA3908,3,9,8,-4,3000000,-0.5334,0.01896,0.01103,-28.13
NACA3908,3,9,8,-2,500000,-0.31407,0.01026,0.00929,-30.61
NACA3908,3,9,8,-2,1000000,-0.31407,0.01026,0.00929,-30.61
NACA3908,3,9,8,-2,3000000,-0.31407,0.01026,0.00929,-30.61
NACA3908,3,9,8,0,500000,-0.09475,0.00606,0.00754,-15.64
NACA3908,3,9,8,0,1000000,-0.09475,0.00606,0.00754,-15.64
NACA3908,3,9,8,0,3000000,-0.09475,0.00606,0.00754,-15.64
NACA3908,3,9,8,2,500000,0.12458,0.00637,0.00579,19.56
NACA3908,3,9,8,2,1000000,0.12458,0.00637,0.00579,19.56
NACA3908,3,9,8,2,3000000,0.12458,0.00637,0.00579,19.56
NACA3908,3,9,8,4,500000,0.3439,0.01118,0.00405,30.76
NACA3908,3,9,8,4,1000000,0.3439,0.01118,0.00405,30.76
NACA3908,3,9,8,4,3000000,0.3439,0.01118,0.00405,30.76
NACA3908,3,9,8,6,500000,0.56323,0.02049,0.0023,27.49
NACA3908,3,9,8,6,1000000,0.56323,0.02049,0.0023,27.49
NACA3908,3,9,8,6,3000000,0.56323,0.02049,0.0023,27.49
NACA3908,3,9,8,8,500000,0.78255,0.03431,0.00056,22.81
NACA3908,3,9,8,8,1000000,0.78255,0.03431,0.00056,22.81
NACA3908,3,9,8,8,3000000,0.78255,0.03431,0.00056,22.81
NACA3908,3,9,8,10,500000,1.00187,0.05263,-0.00119,19.04
NACA3908,3,9,8,10,1000000,1.00187,0.05263,-0.00119,19.04
NACA3908,3,9,8,10,3000000,1.00187,0.05263,-0.00119,19.04
NACA3908,3,9,8,12,500000,1.2212,0.07545,-0.00293,16.19
NACA3908,3,9,8,12,1000000,1.2212,0.07545,-0.00293,16.19
NACA3908,3,9,8,12,3000000,1.2212,0.07545,-0.00293,16.19
NACA3908,3,9,8,14,500000,1.44052,0.10278,-0.00468,14.02
NACA3908,3,9,8,14,1000000,1.44052,0.10278,-0.00468,14.02
NACA3908,3,9,8,14,3000000,1.44052,0.10278,-0.00468,14.02
NACA3908,3,9,8,16,500000,1.65596,0.13456,-0.00642,12.31
NACA3908,3,9,8,16,1000000,1.65596,0.13456,-0.00642,12.31
NACA3908,3,9,8,16,3000000,1.65596,0.13456,-0.00642,12.31
NACA3910,3,9,10,-6,500000,-0.75272,0.03232,0.01278,-23.29
NACA3910,3,9,10,-6,1000000,-0.75272,0.03232,0.01278,-23.29
NACA3910,3,9,10,-6,3000000,-0.75272,0.03232,0.01278,-23.29
NACA3910,3,9,10,-4,500000,-0.5334,0.01912,0.01103,-27.9
NACA3910,3,9,10,-4,1000000,-0.5334,0.01912,0.01103,-27.9
NACA3910,3,9,10,-4,3000000,-0.5334,0.01912,0.01103,-27.9
NACA3910,3,9,10,-2,500000,-0.31407,0.01042,0.00929,-30.14
NACA3910,3,9,10,-2,1000000,-0.31407,0.01042,0.00929,-30.14
NACA3910,3,9,10,-2,3000000,-0.31407,0.01042,0.00929,-30.14
NACA3910,3,9,10,0,500000,-0.09475,0.00622,0.00754,-15.23
NACA3910,3,9,10,0,1000000,-0.09475,0.00622,0.00754,-15.23
NACA3910,3,9,10,0,3000000,-0.09475,0.00622,0.00754,-15.23
NACA3910,3,9,10,2,500000,0.12458,0.00653,0.00579,19.08
NACA3910,3,9,10,2,1000000,0.12458,0.00653,0.00579,19.08
NACA3910,3,9,10,2,3000000,0.12458,0.00653,0.00579,19.08
NACA3910,3,9,10,4,500000,0.3439,0.01134,0.00405,30.33
NACA3910,3,9,10,4,1000000,0.3439,0.01134,0.00405,30.33
NACA3910,3,9,10,4,3000000,0.3439,0.01134,0.00405,30.33
NACA3910,3,9,10,6,500000,0.56323,0.02065,0.0023,27.28
NACA3910,3,9,10,6,1000000,0.56323,0.02065,0.0023,27.28
NACA3910,3,9,10,6,3000000,0.56323,0.02065,0.0023,27.28
NACA3910,3,9,10,8,500000,0.78255,0.03447,0.00056,22.7
NACA3910,3,9,10,8,1000000,0.78255,0.03447,0.00056,22.7
NACA3910,3,9,10,8,3000000,0.78255,0.03447,0.00056,22.7
NACA3910,3,9,10,10,500000,1.00187,0.05279,-0.00119,18.98
NACA3910,3,9,10,10,1000000,1.00187,0.05279,-0.00119,18.98
NACA3910,3,9,10,10,3000000,1.00187,0.05279,-0.00119,18.98
NACA3910,3,9,10,12,500000,1.2212,0.07561,-0.00293,16.15
NACA3910,3,9,10,12,1000000,1.2212,0.07561,-0.00293,16.15
NACA3910,3,9,10,12,3000000,1.2212,0.07561,-0.00293,16.15
NACA3910,3,9,10,14,500000,1.44052,0.10294,-0.00468,13.99
NACA3910,3,9,10,14,1000000,1.44052,0.10294,-0.00468,13.99
